source,t_sec,band_c,n,med_spread,p25_spread,med_top3_bid,p25_top3_bid,med_top3_ask,p25_top3_ask
census,165,32,64,0.01,0.01,1324.1,566.5,834.0,520.1
census,165,34,70,0.01,0.01,889.0,489.7,723.9,300.9
census,165,36,66,0.01,0.01,1105.5,510.9,870.1,431.3
census,165,38,65,0.01,0.01,794.2,377.5,967.6,419.8
census,165,40,73,0.01,0.01,811.3,342.5,998.8,464.0
census,165,42,54,0.01,0.01,791.8,455.6,750.8,303.6
census,165,44,76,0.01,0.01,1054.1,382.6,794.3,432.9
census,165,46,74,0.01,0.01,1068.1,560.6,863.1,458.5
census,165,48,75,0.01,0.01,933.1,501.9,876.7,446.2
census,165,50,108,0.01,0.01,1520.7,771.1,1297.9,622.8
census,165,52,66,0.01,0.01,683.3,391.4,761.9,473.7
census,165,54,93,0.01,0.01,948.1,383.4,750.0,340.0
census,165,56,84,0.01,0.01,934.5,464.8,825.3,452.4
census,165,58,81,0.01,0.01,973.0,467.2,825.0,463.3
census,165,60,61,0.01,0.01,1133.0,495.1,950.1,488.6
census,165,62,73,0.01,0.01,756.9,340.0,743.6,475.0
census,165,64,65,0.01,0.01,873.0,357.2,968.2,454.9
census,165,66,68,0.01,0.01,844.8,407.0,1146.2,631.8
census,165,68,44,0.01,0.01,776.2,447.0,779.1,511.3
census,165,70,52,0.01,0.01,969.8,600.2,1122.4,697.3
census,165,72,45,0.01,0.01,810.6,384.9,906.3,458.9
census,165,74,40,0.01,0.01,1244.2,656.7,1254.3,549.8
census,165,76,25,0.01,0.01,1021.9,543.0,724.6,389.6
census,165,78,28,0.01,0.01,1013.5,656.4,960.3,516.6
census,165,80,29,0.01,0.01,991.0,440.0,1090.0,770.6
census,165,82,27,0.01,0.01,729.9,541.2,1006.7,747.5
census,165,84,20,0.01,0.01,1028.2,417.6,881.2,446.3
census,165,86,7,0.01,0.01,1114.1,856.8,1712.3,597.0
census,165,88,5,0.01,0.01,719.6,565.5,1306.2,1287.0
census,165,90,5,0.01,0.01,2442.8,1939.1,1353.7,924.7
census,165,92,3,0.01,0.01,2197.1,1544.7,2495.0,2395.2
census,165,96,1,0.02,0.02,3122.5,3122.5,10726.1,10726.1
census,180,4,2,0.015,0.0125,14225.4,8438.4,391.4,307.7
census,180,6,2,0.01,0.01,2485.4,2180.1,1826.3,1332.6
census,180,8,6,0.01,0.01,1543.8,1202.0,1047.7,412.9
census,180,10,13,0.01,0.01,2053.8,1043.5,699.8,432.1
census,180,12,17,0.01,0.01,1625.4,969.1,938.2,721.9
census,180,14,20,0.01,0.01,1128.2,737.2,701.1,375.6
census,180,16,29,0.01,0.01,785.0,432.1,780.5,422.3
census,180,18,21,0.01,0.01,1333.5,672.0,1117.2,757.5
census,180,20,23,0.01,0.01,933.1,332.3,983.7,351.0
census,180,22,37,0.01,0.01,1262.7,671.9,1021.7,587.0
census,180,24,37,0.01,0.01,1062.7,658.7,752.0,423.5
census,180,26,52,0.01,0.01,1185.0,670.4,786.9,477.5
census,180,28,51,0.01,0.01,883.5,586.5,772.8,347.9
census,180,30,59,0.01,0.01,801.7,411.7,1001.9,411.6
census,180,32,56,0.01,0.01,999.2,533.3,1209.2,709.8
census,180,34,65,0.01,0.01,896.5,451.1,827.6,408.3
census,180,36,76,0.01,0.01,1099.5,463.5,913.8,453.5
census,180,38,62,0.01,0.01,887.2,425.6,913.8,528.7
census,180,40,60,0.01,0.01,688.0,356.0,786.1,278.2
census,180,42,58,0.01,0.01,1080.4,487.6,842.6,488.9
census,180,44,58,0.01,0.01,766.9,463.0,817.8,386.2
census,180,46,68,0.01,0.01,778.9,462.8,744.3,317.8
census,180,48,81,0.01,0.01,971.3,494.2,1000.9,469.7
census,180,50,116,0.01,0.01,1424.6,659.4,1317.1,537.8
census,180,52,75,0.01,0.01,917.2,478.6,938.9,524.6
census,180,54,67,0.01,0.01,826.4,389.5,908.0,505.2
census,180,56,79,0.01,0.01,718.8,253.0,787.3,293.2
census,180,58,50,0.01,0.01,1124.2,392.5,763.3,387.0
census,180,60,72,0.01,0.01,931.7,568.8,779.8,586.3
census,180,62,85,0.01,0.01,939.4,516.0,1022.6,510.0
census,180,64,68,0.01,0.01,872.8,472.1,861.1,499.5
census,180,66,64,0.01,0.01,1124.1,521.9,1163.4,592.2
census,180,68,51,0.01,0.01,945.9,463.9,659.1,426.1
census,180,70,47,0.01,0.01,1095.5,662.1,1018.7,517.3
census,180,72,60,0.01,0.01,1131.9,475.0,909.5,453.3
census,180,74,40,0.01,0.01,1034.3,679.9,953.4,613.7
census,180,76,28,0.01,0.01,1092.9,570.5,1687.6,489.3
census,180,78,28,0.01,0.01,1165.2,667.4,1056.5,681.2
census,180,80,31,0.01,0.01,1112.0,714.9,904.3,661.6
census,180,82,26,0.01,0.01,1289.9,400.0,1149.2,595.4
census,180,84,17,0.01,0.01,1565.1,749.5,1238.7,680.7
census,180,86,15,0.01,0.01,744.8,208.9,621.2,526.4
census,180,88,12,0.01,0.01,1336.7,530.3,1556.8,859.0
census,180,90,3,0.01,0.01,1749.0,1153.3,1229.0,1136.7
census,180,92,2,0.01,0.01,2195.3,1789.3,1623.6,1187.3
census,180,94,1,0.01,0.01,829.9,829.9,2193.6,2193.6
census,180,96,1,0.02,0.02,3187.3,3187.3,7162.4,7162.4
census,195,4,1,0.01,0.01,7846.2,7846.2,1828.1,1828.1
census,195,6,9,0.01,0.01,1629.7,913.1,1083.4,667.1
census,195,8,5,0.01,0.01,1760.2,1097.0,700.0,241.2
census,195,10,12,0.01,0.01,2007.9,1437.5,1797.3,724.7
census,195,12,14,0.01,0.01,1001.3,748.1,1494.3,727.7
census,195,14,24,0.01,0.01,1456.4,611.8,1134.4,591.6
census,195,16,22,0.01,0.01,981.7,292.2,863.4,250.6
census,195,18,27,0.01,0.01,1255.3,517.4,1130.4,789.5
census,195,20,28,0.01,0.01,672.5,426.9,1483.6,507.5
census,195,22,38,0.01,0.01,988.2,536.6,898.1,451.5
census,195,24,44,0.01,0.01,1200.3,332.8,971.8,659.9
census,195,26,54,0.01,0.01,782.6,320.6,795.0,364.4
census,195,28,71,0.01,0.01,790.7,287.7,617.1,284.4
census,195,30,50,0.01,0.01,757.3,490.4,868.2,551.4
census,195,32,58,0.01,0.01,896.9,496.1,807.5,575.5
census,195,34,50,0.01,0.01,936.4,380.9,700.2,247.5
census,195,36,68,0.01,0.01,948.2,487.8,892.5,575.0
census,195,38,65,0.01,0.01,741.5,327.2,722.0,467.1
census,195,40,62,0.01,0.01,791.7,312.7,745.6,370.8
census,195,42,50,0.01,0.01,874.3,384.7,798.8,381.8
census,195,44,58,0.01,0.01,911.6,373.8,615.4,331.6
census,195,46,61,0.01,0.01,1005.6,510.0,902.0,399.5
census,195,48,75,0.01,0.01,969.8,479.7,958.4,437.8
census,195,50,121,0.01,0.01,1092.0,773.6,1494.7,542.4
census,195,52,73,0.01,0.01,590.0,312.6,691.6,345.3
census,195,54,59,0.01,0.01,795.0,365.8,599.1,239.5
census,195,56,73,0.01,0.01,727.2,398.1,817.0,268.8
census,195,58,63,0.01,0.01,1020.0,421.4,809.5,299.8
census,195,60,57,0.01,0.01,819.0,468.0,837.6,450.0
census,195,62,75,0.01,0.01,655.3,314.2,840.3,375.3
census,195,64,77,0.01,0.01,943.9,556.5,864.0,442.5
census,195,66,72,0.01,0.01,1156.9,461.9,878.3,457.8
census,195,68,57,0.01,0.01,853.5,432.2,1100.3,641.1
census,195,70,43,0.01,0.01,744.5,304.1,854.8,477.8
census,195,72,53,0.01,0.01,913.8,371.9,856.3,643.3
census,195,74,48,0.01,0.01,778.1,362.5,1090.1,534.0
census,195,76,26,0.01,0.01,1122.1,717.3,1241.4,854.1
census,195,78,27,0.01,0.01,1555.6,636.1,1074.7,606.3
census,195,80,30,0.01,0.01,1543.2,770.0,1143.7,636.8
census,195,82,24,0.01,0.01,761.1,516.0,988.1,650.4
census,195,84,23,0.01,0.01,1131.4,703.4,1162.3,675.9
census,195,86,17,0.01,0.01,1265.1,686.0,989.0,840.0
census,195,88,15,0.01,0.01,877.5,386.2,887.1,781.2
census,195,90,5,0.01,0.01,2161.2,1756.5,3338.2,1894.2
census,195,92,3,0.01,0.01,1520.5,843.5,1322.2,1244.3
census,195,94,2,0.01,0.01,937.3,861.1,3060.2,2694.5
census,195,96,2,0.015,0.0125,2045.6,1407.9,6261.8,6119.5
census,210,4,2,0.015,0.0125,15705.0,10407.2,1857.8,1408.6
census,210,6,5,0.01,0.01,2036.2,1982.0,1772.1,1549.8
census,210,8,9,0.01,0.01,1754.9,869.0,904.8,633.7
census,210,10,16,0.01,0.01,1411.8,967.9,1104.5,556.7
census,210,12,19,0.01,0.01,1830.7,574.9,1951.6,1123.2
census,210,14,18,0.01,0.01,1708.2,625.6,1181.2,802.2
census,210,16,27,0.01,0.01,992.1,644.7,946.7,658.8
census,210,18,36,0.01,0.01,669.0,328.1,1059.4,513.0
census,210,20,27,0.01,0.01,942.6,344.0,1138.7,868.4
census,210,22,47,0.01,0.01,1022.0,481.5,1079.0,325.7
census,210,24,50,0.01,0.01,1243.3,637.1,1047.8,677.8
census,210,26,51,0.01,0.01,926.7,602.5,1121.7,580.7
census,210,28,57,0.01,0.01,959.4,517.9,793.8,401.8
census,210,30,63,0.01,0.01,745.1,516.3,663.0,365.9
census,210,32,56,0.01,0.01,970.8,423.5,782.6,390.0
census,210,34,41,0.01,0.01,829.1,517.4,1186.7,587.5
census,210,36,46,0.01,0.01,785.6,355.1,859.2,548.6
census,210,38,68,0.01,0.01,826.5,408.3,636.1,380.9
census,210,40,55,0.01,0.01,879.0,480.5,916.8,484.7
census,210,42,50,0.01,0.01,850.9,469.9,1032.8,465.2
census,210,44,74,0.01,0.01,866.1,453.4,811.0,384.1
census,210,46,54,0.01,0.01,760.6,445.2,1096.4,645.1
census,210,48,74,0.01,0.01,1042.3,442.7,937.5,491.8
census,210,50,106,0.01,0.01,1319.8,598.1,1231.1,505.1
census,210,52,67,0.01,0.01,1079.2,530.7,758.3,355.4
census,210,54,82,0.01,0.01,815.3,459.9,735.3,492.8
census,210,56,72,0.01,0.01,906.1,512.5,834.0,433.2
census,210,58,53,0.01,0.01,1001.4,396.5,917.3,519.0
census,210,60,63,0.01,0.01,875.1,264.4,604.2,297.1
census,210,62,69,0.01,0.01,835.3,349.3,1070.0,533.7
census,210,64,53,0.01,0.01,923.2,499.2,889.7,321.8
census,210,66,66,0.01,0.01,772.1,351.3,991.7,333.1
census,210,68,64,0.01,0.01,741.8,376.5,955.1,485.2
census,210,70,49,0.01,0.01,1141.9,638.2,764.1,556.7
census,210,72,51,0.01,0.01,1187.4,614.8,837.5,516.1
census,210,74,43,0.01,0.01,755.0,413.7,1351.0,622.1
census,210,76,38,0.01,0.01,1289.2,718.9,1350.5,788.2
census,210,78,35,0.01,0.01,1100.8,523.6,831.9,581.8
census,210,80,30,0.01,0.01,1039.9,616.5,886.9,549.2
census,210,82,36,0.01,0.01,718.8,342.6,1482.4,786.5
census,210,84,21,0.01,0.01,1400.4,493.2,1459.0,778.0
census,210,86,16,0.01,0.01,1577.8,1040.0,1337.8,815.0
census,210,88,13,0.01,0.01,1018.7,587.3,1137.6,952.8
census,210,90,7,0.01,0.01,1353.7,707.6,1253.9,827.1
census,210,92,4,0.01,0.01,1015.4,595.1,1449.3,1284.5
census,210,94,8,0.01,0.01,1454.4,782.0,3020.1,1937.0
census,225,4,6,0.01,0.01,6911.2,5290.9,2262.7,1316.1
census,225,6,7,0.01,0.01,1500.5,1293.1,1398.7,1097.1
census,225,8,10,0.01,0.01,1724.9,951.8,698.8,570.1
census,225,10,14,0.01,0.01,2053.9,487.8,1801.4,1312.6
census,225,12,15,0.01,0.01,2045.2,889.7,1020.2,672.7
census,225,14,21,0.01,0.01,1002.7,574.7,1031.8,748.8
census,225,16,43,0.01,0.01,922.5,604.8,799.6,383.1
census,225,18,37,0.01,0.01,1122.0,652.6,1216.7,617.9
census,225,20,45,0.01,0.01,1041.3,464.8,883.9,468.7
census,225,22,33,0.01,0.01,1049.4,410.1,814.7,287.2
census,225,24,47,0.01,0.01,923.3,314.7,697.6,360.1
census,225,26,50,0.01,0.01,1086.8,537.2,1090.6,502.1
census,225,28,50,0.01,0.01,895.2,559.2,754.8,485.8
census,225,30,58,0.01,0.01,1088.4,680.9,795.2,395.5
census,225,32,47,0.01,0.01,747.5,276.4,945.4,390.1
census,225,34,56,0.01,0.01,843.4,429.1,754.9,291.0
census,225,36,58,0.01,0.01,925.2,574.1,803.9,473.1
census,225,38,63,0.01,0.01,933.1,412.7,734.4,406.4
census,225,40,64,0.01,0.01,801.6,526.1,914.8,461.9
census,225,42,51,0.01,0.01,1019.0,258.4,726.8,254.3
census,225,44,64,0.01,0.01,867.3,495.5,731.1,439.1
census,225,46,64,0.01,0.01,932.1,491.4,951.6,550.7
census,225,48,71,0.01,0.01,1048.0,466.1,1062.2,454.4
census,225,50,102,0.01,0.01,1447.1,718.4,1654.1,658.7
census,225,52,55,0.01,0.01,952.0,490.6,814.6,482.1
census,225,54,58,0.01,0.01,745.0,331.0,805.9,481.3
census,225,56,74,0.01,0.01,872.4,489.4,888.1,402.8
census,225,58,61,0.01,0.01,874.3,397.1,961.3,585.1
census,225,60,51,0.01,0.01,996.2,682.4,802.4,357.2
census,225,62,64,0.01,0.01,692.1,402.3,1061.8,539.0
census,225,64,68,0.01,0.01,782.8,392.5,778.2,297.4
census,225,66,69,0.01,0.01,800.2,308.0,937.0,449.9
census,225,68,51,0.01,0.01,982.3,437.8,1216.7,479.5
census,225,70,35,0.01,0.01,1195.0,693.3,1320.1,736.1
census,225,72,42,0.01,0.01,968.1,572.7,968.3,469.8
census,225,74,57,0.01,0.01,1015.3,492.3,791.9,433.7
census,225,76,46,0.01,0.01,1057.4,499.9,1357.6,797.2
census,225,78,41,0.01,0.01,1068.2,400.9,1266.6,656.3
census,225,80,25,0.01,0.01,1420.0,705.4,919.4,558.6
census,225,82,40,0.01,0.01,913.6,548.7,1200.4,751.9
census,225,84,24,0.01,0.01,1360.9,669.6,804.7,642.5
census,225,86,16,0.01,0.01,1249.2,648.5,1325.2,1096.0
census,225,88,16,0.01,0.01,647.1,378.3,1038.4,847.1
census,225,90,7,0.01,0.01,973.3,787.0,2941.7,1841.9
census,225,92,10,0.01,0.01,727.8,653.8,2063.3,1728.0
census,225,94,3,0.01,0.01,1605.0,1553.6,3120.4,2906.6
census,225,96,2,0.01,0.01,1972.3,1913.9,19581.9,12513.9
census,240,4,4,0.01,0.01,7678.3,6511.2,2148.9,1517.5
census,240,6,10,0.01,0.01,2280.7,1819.3,2043.8,1692.8
census,240,8,11,0.01,0.01,1757.9,1069.1,1292.6,845.2
census,240,10,18,0.01,0.01,2229.4,1488.1,1528.2,887.9
census,240,12,21,0.01,0.01,1558.4,956.9,1238.4,627.0
census,240,14,32,0.01,0.01,981.9,569.5,775.7,469.0
census,240,16,24,0.01,0.01,784.5,433.3,991.7,678.7
census,240,18,44,0.01,0.01,1694.3,532.9,1113.4,655.9
census,240,20,44,0.01,0.01,927.2,463.2,1059.2,491.1
census,240,22,32,0.01,0.01,757.4,405.4,803.8,398.5
census,240,24,47,0.01,0.01,663.6,404.8,768.3,315.6
census,240,26,46,0.01,0.01,1014.1,484.2,807.8,451.2
census,240,28,61,0.01,0.01,859.2,621.5,1089.9,475.9
census,240,30,57,0.01,0.01,1012.5,509.0,1168.2,623.8
census,240,32,71,0.01,0.01,940.5,530.2,942.1,404.2
census,240,34,46,0.01,0.01,968.2,334.9,1090.9,572.9
census,240,36,67,0.01,0.01,977.3,509.2,1024.4,495.3
census,240,38,57,0.01,0.01,855.5,469.1,744.0,389.8
census,240,40,52,0.01,0.01,719.8,551.6,704.1,350.1
census,240,42,48,0.01,0.01,831.4,383.4,927.4,467.2
census,240,44,49,0.01,0.01,779.7,360.1,747.9,354.9
census,240,46,70,0.01,0.01,1089.2,518.5,1069.7,477.8
census,240,48,65,0.01,0.01,1202.7,477.0,993.9,447.0
census,240,50,96,0.01,0.01,1474.3,784.4,1367.1,605.3
census,240,52,69,0.01,0.01,616.0,424.4,847.2,431.8
census,240,54,62,0.01,0.01,744.0,361.4,548.1,252.7
census,240,56,67,0.01,0.01,849.6,475.9,694.5,386.4
census,240,58,47,0.01,0.01,1087.3,459.6,940.5,469.8
census,240,60,58,0.01,0.01,697.8,337.9,680.7,348.0
census,240,62,59,0.01,0.01,869.6,560.0,1006.8,451.5
census,240,64,60,0.01,0.01,1060.8,304.4,859.3,446.1
census,240,66,49,0.01,0.01,1358.7,642.0,847.0,417.5
census,240,68,59,0.01,0.01,947.5,420.0,914.5,353.0
census,240,70,44,0.01,0.01,787.7,509.5,871.1,457.5
census,240,72,46,0.01,0.01,873.0,470.8,1004.9,618.7
census,240,74,45,0.01,0.01,1594.8,621.6,755.7,432.0
census,240,76,55,0.01,0.01,947.6,653.0,1339.8,647.3
census,240,78,44,0.01,0.01,888.7,385.8,1195.5,662.4
census,240,80,38,0.01,0.01,1327.7,644.6,1032.5,635.9
census,240,82,27,0.01,0.01,843.7,470.1,1048.7,738.3
census,240,84,21,0.01,0.01,1369.8,818.0,1223.1,1036.0
census,240,86,24,0.01,0.01,869.3,578.5,1355.5,784.6
census,240,88,19,0.01,0.01,1057.1,464.2,906.6,558.0
census,240,90,11,0.01,0.01,1010.0,789.4,1708.7,1114.0
census,240,92,12,0.01,0.01,1272.1,658.2,2263.4,1520.2
census,240,96,3,0.01,0.01,3378.8,2232.5,9352.9,8969.7
census,255,4,7,0.01,0.01,3637.9,2653.0,1659.8,1430.5
census,255,6,8,0.01,0.01,3096.5,2467.6,1285.7,807.0
census,255,8,19,0.01,0.01,1922.0,1350.2,856.3,487.9
census,255,10,16,0.01,0.01,1307.5,731.5,1234.0,955.6
census,255,12,20,0.01,0.01,1483.0,840.8,1142.5,561.7
census,255,14,30,0.01,0.01,926.8,559.8,703.3,328.7
census,255,16,33,0.01,0.01,928.8,441.8,1089.2,698.8
census,255,18,36,0.01,0.01,991.2,525.1,880.3,511.7
census,255,20,45,0.01,0.01,902.0,280.7,1147.5,648.0
census,255,22,47,0.01,0.01,998.2,637.8,878.0,519.8
census,255,24,58,0.01,0.01,804.2,415.7,830.2,378.4
census,255,26,63,0.01,0.01,869.7,571.2,998.8,580.9
census,255,28,43,0.01,0.01,770.2,468.3,836.0,327.4
census,255,30,50,0.01,0.01,1013.8,367.7,814.6,367.5
census,255,32,64,0.01,0.01,718.8,312.8,834.6,381.8
census,255,34,56,0.01,0.01,767.2,493.6,1042.7,549.9
census,255,36,47,0.01,0.01,783.7,397.5,591.5,297.9
census,255,38,57,0.01,0.01,729.2,394.0,910.5,516.6
census,255,40,50,0.01,0.01,625.7,309.8,867.8,408.9
census,255,42,56,0.01,0.01,863.0,432.3,690.5,342.0
census,255,44,61,0.01,0.01,881.0,447.7,1177.3,553.6
census,255,46,52,0.01,0.01,1143.8,557.1,1014.7,515.9
census,255,48,68,0.01,0.01,1148.2,477.4,999.2,426.0
census,255,50,78,0.01,0.01,2125.0,715.6,1698.4,619.5
census,255,52,63,0.01,0.01,811.0,454.0,797.3,362.9
census,255,54,60,0.01,0.01,737.1,378.0,947.0,382.4
census,255,56,53,0.01,0.01,761.3,349.2,908.9,394.1
census,255,58,53,0.01,0.01,664.1,432.0,909.8,347.2
census,255,60,62,0.01,0.01,660.7,393.3,789.3,392.1
census,255,62,61,0.01,0.01,812.7,459.0,782.3,346.5
census,255,64,60,0.01,0.01,1063.5,701.8,917.9,448.5
census,255,66,45,0.01,0.01,823.3,335.0,1114.6,397.4
census,255,68,48,0.01,0.01,858.4,306.4,859.8,458.6
census,255,70,49,0.01,0.01,908.0,493.2,1370.0,545.4
census,255,72,39,0.01,0.01,850.6,450.6,1230.7,721.4
census,255,74,48,0.01,0.01,986.4,466.9,639.3,481.4
census,255,76,59,0.01,0.01,1245.7,638.0,1206.1,783.3
census,255,78,54,0.01,0.01,1143.1,655.2,1235.7,869.2
census,255,80,31,0.01,0.01,1161.0,405.1,1061.7,424.6
census,255,82,38,0.01,0.01,1112.1,660.6,968.7,663.3
census,255,84,28,0.01,0.01,1514.4,956.7,1165.1,868.8
census,255,86,25,0.01,0.01,1133.2,775.0,1473.2,949.9
census,255,88,20,0.01,0.01,1295.1,549.4,1446.1,740.1
census,255,90,13,0.01,0.01,938.1,573.8,1306.8,1001.2
census,255,92,11,0.01,0.01,1069.5,834.4,2077.5,1653.4
census,255,94,6,0.01,0.01,1830.1,1456.6,2919.6,2634.2
census,255,96,1,0.01,0.01,3052.4,3052.4,14609.8,14609.8
census,270,2,1,0.01,0.01,9427.9,9427.9,2616.6,2616.6
census,270,4,8,0.01,0.01,3793.5,3382.9,1733.4,1033.6
census,270,6,11,0.01,0.01,2243.2,1098.4,1581.8,701.4
census,270,8,20,0.01,0.01,1856.5,1127.1,1695.4,741.2
census,270,10,19,0.01,0.01,1616.2,533.5,857.4,548.8
census,270,12,28,0.01,0.01,1068.8,597.9,1369.0,712.2
census,270,14,30,0.01,0.01,998.4,563.1,947.6,521.4
census,270,16,35,0.02,0.01,743.4,318.4,832.3,426.8
census,270,18,40,0.01,0.01,996.4,415.2,921.4,423.2
census,270,20,45,0.01,0.01,1322.8,647.8,1058.7,660.7
census,270,22,43,0.01,0.01,1069.0,623.3,757.1,402.1
census,270,24,54,0.01,0.01,1117.4,541.1,1036.2,605.8
census,270,26,40,0.01,0.01,959.3,514.6,813.8,439.0
census,270,28,51,0.01,0.01,853.0,563.9,700.2,513.2
census,270,30,49,0.01,0.01,765.0,423.5,942.6,436.0
census,270,32,63,0.01,0.01,689.4,416.1,962.4,397.3
census,270,34,54,0.01,0.01,1044.0,497.1,738.2,295.0
census,270,36,61,0.01,0.01,912.0,460.0,685.0,390.1
census,270,38,47,0.01,0.01,735.9,284.9,732.8,344.5
census,270,40,62,0.01,0.01,819.5,502.7,786.6,516.6
census,270,42,46,0.01,0.01,1428.7,668.8,792.7,519.2
census,270,44,54,0.01,0.01,833.8,447.4,916.7,364.4
census,270,46,50,0.01,0.01,851.2,537.4,894.3,510.1
census,270,48,64,0.01,0.01,1008.1,491.5,1125.4,585.2
census,270,50,90,0.01,0.01,1263.4,529.7,1788.3,650.2
census,270,52,55,0.01,0.01,710.0,373.0,618.3,322.1
census,270,54,51,0.01,0.01,960.3,307.3,859.0,428.1
census,270,56,55,0.01,0.01,934.6,410.0,694.9,321.1
census,270,58,50,0.01,0.01,993.2,450.8,822.8,293.0
census,270,60,49,0.01,0.01,582.0,380.8,956.6,566.0
census,270,62,49,0.01,0.01,996.0,343.2,1050.1,569.6
census,270,64,69,0.01,0.01,843.2,422.7,917.7,537.0
census,270,66,48,0.01,0.01,852.3,522.0,1028.4,570.9
census,270,68,65,0.01,0.01,982.8,326.2,797.0,371.5
census,270,70,48,0.01,0.01,1041.7,590.7,863.4,540.1
census,270,72,43,0.01,0.01,920.9,447.5,887.0,441.7
census,270,74,47,0.01,0.01,871.4,401.3,1080.1,626.5
census,270,76,50,0.01,0.01,1403.0,709.0,1243.8,345.8
census,270,78,49,0.01,0.01,844.5,458.0,909.0,532.5
census,270,80,36,0.01,0.01,1055.6,782.1,1387.7,766.8
census,270,82,37,0.01,0.01,1256.5,627.2,1243.5,538.5
census,270,84,31,0.01,0.01,1256.0,687.6,1304.6,842.1
census,270,86,30,0.01,0.01,1185.1,610.9,1304.2,795.3
census,270,88,23,0.01,0.01,1449.8,856.9,1355.7,896.5
census,270,90,15,0.01,0.01,1371.0,638.8,1033.4,752.4
census,270,92,17,0.01,0.01,1284.3,699.1,1937.4,1424.3
census,270,94,7,0.01,0.01,1019.2,800.1,3307.1,2153.7
census,270,96,2,0.015,0.0125,3057.1,2334.7,37348.0,24817.6
census,285,2,3,0.01,0.01,11376.1,9935.7,1145.6,1020.3
census,285,4,7,0.01,0.01,3301.9,2739.4,1517.7,675.7
census,285,6,15,0.01,0.01,2563.0,1181.2,1112.7,784.9
census,285,8,21,0.01,0.01,2276.3,1220.2,1411.0,720.8
census,285,10,27,0.01,0.01,918.5,677.1,973.3,678.0
census,285,12,26,0.01,0.01,1352.8,807.1,1373.1,710.0
census,285,14,30,0.01,0.01,830.3,545.8,875.7,348.5
census,285,16,34,0.01,0.01,940.0,417.4,1157.8,574.9
census,285,18,36,0.01,0.01,925.3,393.9,1226.1,476.1
census,285,20,43,0.01,0.01,1280.2,666.4,1311.1,663.1
census,285,22,50,0.01,0.01,1252.7,660.7,1016.0,528.7
census,285,24,52,0.01,0.01,792.9,392.3,948.0,409.7
census,285,26,50,0.01,0.01,979.2,527.7,1069.4,566.0
census,285,28,45,0.01,0.01,843.0,558.4,837.5,373.5
census,285,30,55,0.01,0.01,1148.5,509.4,1055.9,578.6
census,285,32,55,0.01,0.01,567.5,222.6,823.6,369.0
census,285,34,64,0.01,0.01,983.6,415.2,825.8,494.2
census,285,36,55,0.01,0.01,1049.5,451.9,963.1,406.3
census,285,38,50,0.01,0.01,979.2,386.8,816.7,618.1
census,285,40,51,0.01,0.01,919.6,378.0,792.9,499.7
census,285,42,52,0.01,0.01,1089.9,518.3,841.6,621.3
census,285,44,55,0.01,0.01,784.4,449.3,711.4,370.2
census,285,46,48,0.01,0.01,897.9,569.8,672.0,346.5
census,285,48,63,0.01,0.01,1264.1,642.0,1128.0,630.6
census,285,50,81,0.01,0.01,1671.1,696.4,1657.4,634.8
census,285,52,52,0.01,0.01,758.6,362.0,886.4,366.8
census,285,54,53,0.01,0.01,586.1,360.7,751.8,488.0
census,285,56,54,0.01,0.01,885.2,419.3,883.2,474.9
census,285,58,50,0.01,0.01,804.4,440.7,708.9,454.6
census,285,60,43,0.01,0.01,744.2,507.6,836.3,460.5
census,285,62,51,0.01,0.01,833.7,544.5,810.9,445.6
census,285,64,60,0.01,0.01,993.3,589.8,1108.8,708.0
census,285,66,43,0.01,0.01,836.3,413.3,831.3,440.4
census,285,68,59,0.01,0.01,988.6,556.7,834.0,354.3
census,285,70,64,0.01,0.01,854.7,422.8,828.6,402.2
census,285,72,41,0.01,0.01,1055.6,390.4,777.0,510.6
census,285,74,45,0.01,0.01,950.5,569.6,1130.4,475.8
census,285,76,47,0.01,0.01,940.2,383.3,896.7,471.9
census,285,78,49,0.01,0.01,1302.1,589.1,945.4,623.6
census,285,80,38,0.01,0.01,1044.3,709.7,883.7,581.6
